@relation 'pm10'
@attribute 'hour' numeric
@attribute 'weekend' numeric
@attribute 'month' numeric
@attribute 'temp' numeric
@attribute 'temp_min' numeric
@attribute 'temp_max' numeric
@attribute 'pressure' numeric
@attribute 'humidity' numeric
@attribute 'wind_speed' numeric
@attribute 'wind_deg' numeric
@attribute 'clouds_all' numeric
@attribute 'class' {'1', '2', '3', '4', '5', '6'}
@data
6.00,0.00,7,289.13,288.15,290.15,1020,72,1,0,0,2
7.00,0.00,7,290.64,290.15,291.15,1020,68,0,0,75,2
8.00,0.00,7,292.66,292.15,293.15,1020,55,1,260,75,2
9.00,0.00,7,294.15,294.15,294.15,1020,52,2,190,75,3
10.00,0.00,7,294.66,294.15,295.15,1020,49,1,0,75,2
11.00,0.00,7,295.66,295.15,296.15,1020,49,2,0,0,2
12.00,0.00,7,296.15,296.15,296.15,1020,40,2,300,20,3
13.00,0.00,7,296.15,296.15,296.15,1019,43,3,0,0,3
14.00,0.00,7,297.66,297.15,298.15,1019,41,1,0,0,3
15.00,0.00,7,297.64,297.15,298.15,1019,36,2,180,0,3
16.00,0.00,7,298.15,298.15,298.15,1018,33,2,0,0,3
17.00,0.00,7,298.15,298.15,298.15,1017,36,2,210,0,3
18.00,0.00,7,298.15,298.15,298.15,1017,36,1,190,0,3
19.00,0.00,7,296.64,296.15,297.15,1017,38,1,0,0,3
20.00,0.00,7,295.64,295.15,296.15,1017,46,2,80,0,3
21.00,0.00,7,293.13,292.15,294.15,1017,52,2,90,0,3
22.00,0.00,7,292.13,291.15,293.15,1017,56,2,100,0,3
23.00,0.00,7,291.13,290.15,292.15,1017,59,4,110,0,2
0.00,0.00,7,291.13,290.15,292.15,1016,59,4,120,0,2
1.00,0.00,7,290.64,290.15,291.15,1016,63,3,120,0,2
2.00,0.00,7,290.13,289.15,291.15,1015,63,3,120,0,2
3.00,0.00,7,290.13,289.15,291.15,1015,63,2,120,0,2
4.00,0.00,7,290.13,289.15,291.15,1014,63,3,110,0,2
5.00,0.00,7,290.64,290.15,291.15,1014,63,3,140,0,2
6.00,0.00,7,290.64,290.15,291.15,1013,68,3,150,88,2
7.00,0.00,7,290.15,290.15,290.15,1013,82,1,0,75,3
8.00,0.00,7,290.64,290.15,291.15,1013,82,1,0,0,3
9.00,0.00,7,290.64,290.15,291.15,1013,82,2,170,0,3
10.00,0.00,7,291.15,291.15,291.15,1013,82,1,190,76,3
11.00,0.00,7,293.15,293.15,293.15,1013,77,1,0,0,3
12.00,0.00,7,296.15,296.15,296.15,1012,64,1,0,20,4
13.00,0.00,7,298.15,298.15,298.15,1012,57,4,0,20,4
14.00,0.00,7,299.66,299.15,300.15,1012,50,3,270,20,3
15.00,0.00,7,300.15,300.15,300.15,1012,51,2,280,40,3
16.00,0.00,7,299.68,298.15,301.15,1011,53,4,350,75,3
17.00,0.00,7,294.19,292.15,296.15,1012,88,4,10,75,3
17.00,0.00,7,294.19,292.15,296.15,1012,88,4,10,75,3
18.00,0.00,7,293.13,292.15,294.15,1012,88,1,210,20,3
19.00,0.00,7,292.64,292.15,293.15,1012,88,1,0,75,3
20.00,0.00,7,292.15,292.15,292.15,1013,93,0,0,75,3
21.00,0.00,7,291.64,291.15,292.15,1013,93,1,0,32,3
22.00,0.00,7,291.15,291.15,291.15,1013,93,1,250,32,3
23.00,0.00,7,290.66,290.15,291.15,1013,100,0,0,75,3
0.00,1.00,7,291.15,291.15,291.15,1013,93,0,0,75,4
1.00,1.00,7,291.15,291.15,291.15,1013,93,0,0,75,4
1.00,1.00,7,291.15,291.15,291.15,1013,93,0,0,75,4
1.00,1.00,7,291.15,291.15,291.15,1013,93,0,0,75,4
2.00,1.00,7,289.69,289.15,290.15,1013,100,0,0,8,4
2.00,1.00,7,289.69,289.15,290.15,1013,100,0,0,8,4
3.00,1.00,7,289.65,289.15,290.15,1013,93,1,0,75,4
3.00,1.00,7,289.65,289.15,290.15,1013,93,1,0,75,4
4.00,1.00,7,289.15,289.15,289.15,1013,100,2,250,8,4
4.00,1.00,7,289.15,289.15,289.15,1013,100,2,250,8,4
5.00,1.00,7,290.15,290.15,290.15,1013,100,2,240,8,3
6.00,1.00,7,291.66,291.15,292.15,1013,93,3,260,75,3
7.00,1.00,7,292.71,292.15,293.15,1013,88,3,280,75,4
8.00,1.00,7,292.66,292.15,293.15,1014,88,3,280,75,4
9.00,1.00,7,292.66,292.15,293.15,1014,88,5,260,75,4
10.00,1.00,7,293.66,293.15,294.15,1015,82,4,280,75,4
11.00,1.00,7,293.66,293.15,294.15,1015,77,4,290,75,3
12.00,1.00,7,294.15,294.15,294.15,1015,73,5,290,75,3
13.00,1.00,7,294.64,294.15,295.15,1015,68,5,290,40,3
14.00,1.00,7,296.15,296.15,296.15,1015,60,5,270,20,3
15.00,1.00,7,297.15,297.15,297.15,1014,53,5,280,20,3
16.00,1.00,7,297.64,297.15,298.15,1014,47,4,280,20,3
17.00,1.00,7,297.66,297.15,298.15,1014,50,4,290,40,3
18.00,1.00,7,295.66,295.15,296.15,1015,64,4,300,24,3
19.00,1.00,7,293.64,293.15,294.15,1014,73,3,280,0,3
20.00,1.00,7,292.15,292.15,292.15,1015,77,2,260,0,3
21.00,1.00,7,291.64,291.15,292.15,1015,77,2,270,0,2
22.00,1.00,7,290.64,290.15,291.15,1015,82,3,260,0,2
23.00,1.00,7,289.64,289.15,290.15,1015,88,2,290,0,2
0.00,1.00,7,290.15,290.15,290.15,1015,93,2,300,0,2
1.00,1.00,7,289.13,288.15,290.15,1015,88,2,310,0,2
2.00,1.00,7,289.15,289.15,289.15,1015,93,2,320,0,2
3.00,1.00,7,288.66,288.15,289.15,1015,93,2,330,0,2
4.00,1.00,7,288.15,288.15,288.15,1015,87,1,0,0,2
5.00,1.00,7,288.66,288.15,289.15,1015,82,1,0,0,2
6.00,1.00,7,289.66,289.15,290.15,1015,82,2,360,0,2
7.00,1.00,7,290.66,290.15,291.15,1016,72,1,60,20,2
8.00,1.00,7,291.15,291.15,291.15,1016,68,1,260,75,2
9.00,1.00,7,291.64,291.15,292.15,1016,63,2,280,75,2
10.00,1.00,7,292.15,292.15,292.15,1016,68,2,240,75,2
11.00,1.00,7,293.13,292.15,294.15,1015,60,1,0,75,2
12.00,1.00,7,293.64,293.15,294.15,1015,60,2,0,75,2
13.00,1.00,7,295.66,295.15,296.15,1014,56,2,250,20,2
14.00,1.00,7,295.66,295.15,296.15,1014,56,3,260,40,3
15.00,1.00,7,296.61,296.15,297.15,1014,53,1,0,75,3
16.00,1.00,7,297.15,297.15,297.15,1013,50,1,0,40,3
17.00,1.00,7,297.15,297.15,297.15,1013,50,2,0,0,3
18.00,1.00,7,297.15,297.15,297.15,1013,33,1,0,0,3
19.00,1.00,7,296.15,296.15,296.15,1013,38,1,350,0,3
20.00,1.00,7,293.64,293.15,294.15,1013,49,1,10,0,3
21.00,1.00,7,292.64,292.15,293.15,1013,52,1,30,0,2
22.00,1.00,7,291.13,290.15,292.15,1012,63,2,60,0,2
23.00,1.00,7,290.64,290.15,291.15,1012,68,2,80,0,2
0.00,0.00,7,290.64,290.15,291.15,1012,63,2,90,0,2
1.00,0.00,7,289.64,289.15,290.15,1011,72,2,50,0,2
2.00,0.00,7,289.15,289.15,289.15,1011,77,2,80,0,2
3.00,0.00,7,288.64,288.15,289.15,1010,72,2,60,0,2
4.00,0.00,7,289.15,289.15,289.15,1010,72,2,40,0,2
5.00,0.00,7,289.15,289.15,289.15,1009,77,2,70,0,2
6.00,0.00,7,291.15,291.15,291.15,1009,68,2,70,0,2
7.00,0.00,7,292.15,292.15,292.15,1008,68,3,80,0,2
8.00,0.00,7,293.64,293.15,294.15,1008,64,2,70,0,2
9.00,0.00,7,293.64,293.15,294.15,1008,68,1,350,0,3
10.00,0.00,7,290.63,290.15,291.15,1008,88,1,80,75,3
10.00,0.00,7,290.63,290.15,291.15,1008,88,1,80,75,3
11.00,0.00,7,291.15,291.15,291.15,1007,88,1,50,90,3
12.00,0.00,7,292.65,292.15,293.15,1007,94,2,150,75,3
13.00,0.00,7,292.65,292.15,293.15,1007,93,2,210,75,3
14.00,0.00,7,293.15,293.15,293.15,1007,82,2,240,90,3
16.00,0.00,7,294.15,294.15,294.15,1006,77,1,210,75,3
17.00,0.00,7,294.15,294.15,294.15,1006,83,0,0,75,3
18.00,0.00,7,294.15,294.15,294.15,1005,83,1,0,40,3
19.00,0.00,7,294.15,294.15,294.15,1005,83,0,0,75,3
21.00,0.00,7,293.15,293.15,293.15,1005,94,0,0,75,3
22.00,0.00,7,293.15,293.15,293.15,1005,88,5,210,75,3
23.00,0.00,7,291.15,291.15,291.15,1006,93,5,260,75,3
0.00,0.00,7,290.15,290.15,290.15,1006,93,7,260,75,3
1.00,0.00,7,289.15,289.15,289.15,1007,87,6,280,75,3
2.00,0.00,7,289.15,289.15,289.15,1007,87,4,280,75,3
3.00,0.00,7,288.66,288.15,289.15,1008,87,4,290,75,3
4.00,0.00,7,287.69,287.15,288.15,1008,87,3,300,75,3
5.00,0.00,7,287.15,287.15,287.15,1009,93,3,290,75,2
6.00,0.00,7,287.66,287.15,288.15,1009,87,3,270,75,2
7.00,0.00,7,288.66,288.15,289.15,1009,87,2,290,75,2
8.00,0.00,7,289.15,289.15,289.15,1009,82,2,260,75,3
9.00,0.00,7,291.15,291.15,291.15,1010,72,3,270,75,3
10.00,0.00,7,292.15,292.15,292.15,1010,72,2,0,75,3
11.00,0.00,7,293.15,293.15,293.15,1010,68,3,250,75,2
12.00,0.00,7,295.66,295.15,296.15,1010,64,3,270,75,3
13.00,0.00,7,295.66,295.15,296.15,1010,64,3,280,40,3
14.00,0.00,7,296.66,296.15,297.15,1009,60,2,300,40,3
15.00,0.00,7,293.15,290.15,296.15,1010,60,3,290,75,3
15.00,0.00,7,293.15,290.15,296.15,1010,60,3,290,75,3
16.00,0.00,7,295.62,294.15,297.15,1009,57,1,0,75,3
17.00,0.00,7,296.15,296.15,296.15,1009,60,2,290,75,3
18.00,0.00,7,296.15,296.15,296.15,1009,56,2,280,75,3
19.00,0.00,7,295.15,295.15,295.15,1009,68,2,260,75,3
20.00,0.00,7,293.64,293.15,294.15,1010,68,2,300,75,3
21.00,0.00,7,292.64,292.15,293.15,1010,72,1,270,75,3
22.00,0.00,7,292.13,291.15,293.15,1011,68,1,350,75,3
23.00,0.00,7,290.64,290.15,291.15,1011,77,0,0,0,3
0.00,0.00,7,290.64,290.15,291.15,1011,82,1,260,0,3
1.00,0.00,7,290.15,290.15,290.15,1011,88,2,200,0,3
2.00,0.00,7,289.13,288.15,290.15,1010,88,1,180,0,3
3.00,0.00,7,288.66,288.15,289.15,1010,93,1,0,0,3
4.00,0.00,7,288.15,288.15,288.15,1010,87,1,0,0,3
5.00,0.00,7,289.15,289.15,289.15,1010,87,0,0,0,3
6.00,0.00,7,290.64,290.15,291.15,1010,77,2,210,0,3
7.00,0.00,7,291.64,291.15,292.15,1009,72,2,200,0,3
8.00,0.00,7,292.64,292.15,293.15,1009,68,4,190,0,3
9.00,0.00,7,294.15,294.15,294.15,1008,68,5,200,75,3
10.00,0.00,7,294.64,294.15,295.15,1008,60,6,220,75,3
11.00,0.00,7,293.66,293.15,294.15,1008,77,5,220,75,3
12.00,0.00,7,292.66,292.15,293.15,1007,82,3,200,90,3
13.00,0.00,7,292.15,292.15,292.15,1007,82,3,200,90,2
14.00,0.00,7,291.15,291.15,291.15,1007,88,4,210,90,2
15.00,0.00,7,292.15,292.15,292.15,1006,82,4,180,75,3
16.00,0.00,7,291.15,291.15,291.15,1005,88,4,190,75,2
17.00,0.00,7,290.69,290.15,291.15,1004,93,5,210,90,2
18.00,0.00,7,289.66,289.15,290.15,1005,93,5,290,75,2
19.00,0.00,7,289.66,289.15,290.15,1005,93,4,290,75,2
20.00,0.00,7,289.15,289.15,289.15,1006,93,6,300,75,2
21.00,0.00,7,288.66,288.15,289.15,1008,93,6,310,75,2
22.00,0.00,7,287.67,287.15,288.15,1010,87,7,310,75,2
23.00,0.00,7,286.15,286.15,286.15,1012,93,5,290,75,2
0.00,0.00,7,287.15,287.15,287.15,1013,87,6,290,75,2
1.00,0.00,7,287.15,287.15,287.15,1014,82,8,290,75,2
2.00,0.00,7,285.15,285.15,285.15,1015,87,5,280,40,2
3.00,0.00,7,285.15,285.15,285.15,1015,87,5,280,75,2
4.00,0.00,7,285.15,285.15,285.15,1016,87,7,290,75,2
5.00,0.00,7,285.15,285.15,285.15,1017,81,4,290,40,2
6.00,0.00,7,285.15,285.15,285.15,1017,87,4,290,40,2
7.00,0.00,7,287.15,287.15,287.15,1018,71,6,280,75,2
8.00,0.00,7,287.66,287.15,288.15,1018,71,6,300,75,2
9.00,0.00,7,288.64,288.15,289.15,1019,59,6,290,75,2
10.00,0.00,7,289.64,289.15,290.15,1019,55,6,290,75,2
11.00,0.00,7,290.15,290.15,290.15,1020,55,5,280,75,2
12.00,0.00,7,290.66,290.15,291.15,1020,51,5,290,75,2
13.00,0.00,7,291.15,291.15,291.15,1020,52,6,280,75,2
14.00,0.00,7,291.15,291.15,291.15,1020,45,7,280,40,2
15.00,0.00,7,291.15,291.15,291.15,1020,48,5,320,75,2
16.00,0.00,7,291.15,291.15,291.15,1020,48,4,290,0,3
17.00,0.00,7,291.15,291.15,291.15,1019,48,3,300,0,3
18.00,0.00,7,290.64,290.15,291.15,1019,48,2,300,0,3
19.00,0.00,7,290.15,290.15,290.15,1019,51,2,290,0,3
20.00,0.00,7,288.64,288.15,289.15,1019,63,2,280,0,3
21.00,0.00,7,288.64,288.15,289.15,1019,63,2,280,0,2
22.00,0.00,7,288.13,287.15,289.15,1019,63,2,290,0,2
23.00,0.00,7,286.62,285.15,288.15,1019,67,1,280,0,2
0.00,0.00,7,284.64,284.15,285.15,1019,81,1,250,0,2
1.00,0.00,7,284.64,284.15,285.15,1018,81,0,0,0,2
2.00,0.00,7,284.15,284.15,284.15,1018,81,1,260,0,2
3.00,0.00,7,284.15,284.15,284.15,1018,87,0,0,0,2
4.00,0.00,7,284.04,283.15,285.15,1017,81,0,0,0,2
5.00,0.00,7,284.64,284.15,285.15,1017,81,0,0,0,2
6.00,0.00,7,287.64,287.15,288.15,1017,72,0,0,0,2
7.00,0.00,7,288.15,288.15,288.15,1017,72,0,0,0,2
8.00,0.00,7,289.64,289.15,290.15,1017,59,1,290,0,3
9.00,0.00,7,291.15,291.15,291.15,1016,48,2,0,75,3
10.00,0.00,7,291.61,291.15,292.15,1016,48,2,210,0,2
11.00,0.00,7,292.64,292.15,293.15,1016,49,2,240,75,3
12.00,0.00,7,293.15,293.15,293.15,1015,40,3,150,0,3
13.00,0.00,7,293.64,293.15,294.15,1015,37,1,0,0,3
14.00,0.00,7,293.15,293.15,293.15,1014,40,2,0,0,3
15.00,0.00,7,293.64,293.15,294.15,1014,37,2,330,0,3
16.00,0.00,7,294.15,294.15,294.15,1014,37,3,280,0,3
17.00,0.00,7,294.15,294.15,294.15,1014,40,2,180,0,3
18.00,0.00,7,293.66,293.15,294.15,1014,40,1,260,0,3
19.00,0.00,7,291.64,291.15,292.15,1014,45,1,320,0,3
20.00,0.00,7,291.15,291.15,291.15,1014,52,1,340,0,3
21.00,0.00,7,289.64,289.15,290.15,1014,59,1,0,0,3
22.00,0.00,7,288.64,288.15,289.15,1014,63,1,50,0,3
23.00,0.00,7,288.13,287.15,289.15,1015,63,1,60,0,3
0.00,1.00,7,286.64,286.15,287.15,1015,76,1,316,0,3
1.00,1.00,7,285.66,285.15,286.15,1015,87,1,250,0,3
2.00,1.00,7,285.64,285.15,286.15,1015,87,1,290,0,3
3.00,1.00,7,285.15,285.15,285.15,1016,93,2,270,0,3
4.00,1.00,7,285.64,285.15,286.15,1016,87,1,290,0,3
5.00,1.00,7,286.15,286.15,286.15,1016,87,2,300,0,3
6.00,1.00,7,287.66,287.15,288.15,1017,82,2,310,0,3
7.00,1.00,7,290.15,290.15,290.15,1018,67,3,290,20,3
8.00,1.00,7,291.66,291.15,292.15,1018,63,2,0,20,3
9.00,1.00,7,292.66,292.15,293.15,1018,63,3,290,20,3
10.00,1.00,7,293.15,293.15,293.15,1018,56,3,270,40,3
11.00,1.00,7,292.66,292.15,293.15,1019,63,5,260,40,3
12.00,1.00,7,294.61,294.15,295.15,1019,56,5,270,40,3
13.00,1.00,7,294.17,293.15,295.15,1019,56,3,310,40,3
14.00,1.00,7,294.17,293.15,295.15,1019,56,4,290,40,3
15.00,1.00,7,294.15,294.15,294.15,1020,46,3,320,75,3
16.00,1.00,7,293.14,292.15,294.15,1020,52,3,310,75,3
17.00,1.00,7,291.62,290.15,293.15,1020,56,2,40,40,3
18.00,1.00,7,289.15,289.15,289.15,1021,87,1,340,75,3
19.00,1.00,7,289.15,289.15,289.15,1021,87,1,190,75,3
20.00,1.00,7,289.15,289.15,289.15,1021,82,1,0,75,2
21.00,1.00,7,288.64,288.15,289.15,1022,87,1,0,0,2
22.00,1.00,7,288.15,288.15,288.15,1022,93,2,260,0,2
23.00,1.00,7,288.15,288.15,288.15,1022,87,1,240,48,2
0.00,1.00,7,287.15,287.15,287.15,1022,93,0,0,0,2
1.00,1.00,7,286.66,286.15,287.15,1022,93,1,0,48,2
2.00,1.00,7,286.15,286.15,286.15,1022,93,1,240,0,2
3.00,1.00,7,286.15,286.15,286.15,1022,93,1,240,0,2
4.00,1.00,7,285.15,285.15,285.15,1022,100,1,250,0,2
5.00,1.00,7,287.15,287.15,287.15,1022,93,2,270,0,3
6.00,1.00,7,288.15,288.15,288.15,1023,93,1,0,0,3
7.00,1.00,7,290.66,290.15,291.15,1023,82,2,200,0,3
8.00,1.00,7,292.15,292.15,292.15,1023,72,2,200,75,2
9.00,1.00,7,293.15,293.15,293.15,1023,60,5,260,75,2
10.00,1.00,7,294.15,294.15,294.15,1022,60,4,260,75,2
11.00,1.00,7,294.15,294.15,294.15,1022,56,4,260,75,3
12.00,1.00,7,295.15,295.15,295.15,1022,53,5,220,90,3
13.00,1.00,7,294.15,294.15,294.15,1021,56,3,210,75,3
14.00,1.00,7,294.15,294.15,294.15,1021,56,4,210,75,3
15.00,1.00,7,294.66,294.15,295.15,1021,56,4,240,90,3
16.00,1.00,7,293.66,293.15,294.15,1021,60,5,270,90,3
17.00,1.00,7,292.64,292.15,293.15,1020,60,5,220,90,3
18.00,1.00,7,292.61,292.15,293.15,1020,64,3,250,75,3
19.00,1.00,7,291.66,291.15,292.15,1020,77,3,200,75,3
20.00,1.00,7,291.15,291.15,291.15,1020,77,5,240,75,3
21.00,1.00,7,291.15,291.15,291.15,1020,82,4,250,75,3
22.00,1.00,7,291.15,291.15,291.15,1019,82,2,220,75,3
23.00,1.00,7,290.67,290.15,291.15,1019,93,2,210,75,3
0.00,0.00,7,290.15,290.15,290.15,1019,93,3,250,75,2
0.00,0.00,7,290.15,290.15,290.15,1019,93,3,250,75,2
1.00,0.00,7,290.15,290.15,290.15,1019,93,3,280,75,2
1.00,0.00,7,290.15,290.15,290.15,1019,93,3,280,75,2
2.00,0.00,7,290.15,290.15,290.15,1019,93,3,300,75,2
3.00,0.00,7,290.15,290.15,290.15,1019,88,3,290,75,2
4.00,0.00,7,289.62,289.15,290.15,1019,88,3,300,75,2
5.00,0.00,7,289.15,289.15,289.15,1020,87,3,300,75,2
6.00,0.00,7,289.15,289.15,289.15,1020,87,3,290,75,2
7.00,0.00,7,289.15,289.15,289.15,1020,82,3,300,40,2
8.00,0.00,7,290.15,290.15,290.15,1021,77,3,290,40,2
9.00,0.00,7,291.66,291.15,292.15,1021,63,4,280,40,2
10.00,0.00,7,292.15,292.15,292.15,1021,59,4,0,20,2
11.00,0.00,7,293.15,293.15,293.15,1021,56,4,290,40,2
12.00,0.00,7,294.15,294.15,294.15,1021,49,4,310,40,2
13.00,0.00,7,294.15,294.15,294.15,1021,46,3,310,20,2
14.00,0.00,7,294.15,294.15,294.15,1021,52,6,290,0,2
15.00,0.00,7,294.64,294.15,295.15,1021,46,3,320,0,2
16.00,0.00,7,294.66,294.15,295.15,1021,46,3,320,0,3
17.00,0.00,7,294.66,294.15,295.15,1020,46,3,320,0,3
18.00,0.00,7,294.66,294.15,295.15,1020,49,2,330,0,3
19.00,0.00,7,293.15,293.15,293.15,1021,52,2,310,0,3
20.00,0.00,7,292.66,292.15,293.15,1021,59,1,0,0,3
21.00,0.00,7,291.66,291.15,292.15,1021,68,1,340,0,2
22.00,0.00,7,289.15,289.15,289.15,1021,77,0,290,0,2
23.00,0.00,7,287.15,287.15,287.15,1022,87,1,240,0,2
0.00,0.00,7,286.66,286.15,287.15,1022,87,1,260,0,3
1.00,0.00,7,286.15,286.15,286.15,1022,87,0,210,0,3
2.00,0.00,7,285.64,285.15,286.15,1022,87,0,310,0,3
3.00,0.00,7,285.15,285.15,285.15,1022,93,0,290,0,2
4.00,0.00,7,284.15,284.15,284.15,1022,93,0,0,0,2
5.00,0.00,7,286.15,286.15,286.15,1022,87,0,0,0,2
6.00,0.00,7,290.15,290.15,290.15,1023,72,1,350,0,2
7.00,0.00,7,291.15,291.15,291.15,1023,68,1,0,0,2
8.00,0.00,7,292.17,291.15,293.15,1023,63,1,340,75,2
9.00,0.00,7,293.15,293.15,293.15,1022,60,1,0,75,2
10.00,0.00,7,293.15,293.15,293.15,1022,60,2,320,40,2
11.00,0.00,7,294.15,294.15,294.15,1022,56,2,280,75,2
12.00,0.00,7,294.66,294.15,295.15,1022,52,2,0,75,2
13.00,0.00,7,295.66,295.15,296.15,1021,46,2,330,75,3
14.00,0.00,7,296.66,296.15,297.15,1021,49,2,290,0,3
15.00,0.00,7,296.66,296.15,297.15,1020,49,3,260,0,3
16.00,0.00,7,297.15,297.15,297.15,1020,44,2,0,0,3
17.00,0.00,7,297.66,297.15,298.15,1019,41,2,0,0,3
18.00,0.00,7,297.15,297.15,297.15,1019,41,1,20,0,3
19.00,0.00,7,295.64,295.15,296.15,1019,46,2,30,0,3
20.00,0.00,7,294.13,293.15,295.15,1019,49,2,30,0,3
21.00,0.00,7,292.61,291.15,294.15,1019,56,2,50,0,2
22.00,0.00,7,291.13,290.15,292.15,1019,68,2,40,0,3
23.00,0.00,7,290.13,289.15,291.15,1019,72,2,60,0,3
0.00,0.00,7,289.13,288.15,290.15,1019,77,2,70,0,3
1.00,0.00,7,288.64,288.15,289.15,1019,82,2,70,0,3
2.00,0.00,7,287.64,287.15,288.15,1018,82,2,70,0,2
3.00,0.00,7,287.64,287.15,288.15,1018,82,2,70,0,2
4.00,0.00,7,287.15,287.15,287.15,1018,87,2,60,0,2
5.00,0.00,7,289.15,289.15,289.15,1018,82,3,80,0,2
6.00,0.00,7,289.66,289.15,290.15,1017,82,3,80,0,2
7.00,0.00,7,292.15,292.15,292.15,1017,68,2,80,0,3
8.00,0.00,7,294.15,294.15,294.15,1017,60,2,80,0,3
9.00,0.00,7,295.15,295.15,295.15,1017,56,3,90,0,3
10.00,0.00,7,298.15,298.15,298.15,1016,47,3,100,0,3
11.00,0.00,7,298.64,298.15,299.15,1016,41,3,110,0,3
12.00,0.00,7,300.15,300.15,300.15,1015,44,4,110,0,3
13.00,0.00,7,299.64,299.15,300.15,1014,42,3,100,0,3
14.00,0.00,7,300.15,300.15,300.15,1013,42,3,0,0,3
15.00,0.00,7,301.66,301.15,302.15,1013,39,4,130,0,3
16.00,0.00,7,301.15,301.15,301.15,1013,42,3,120,0,3
17.00,0.00,7,301.15,301.15,301.15,1012,39,3,80,0,3
18.00,0.00,7,299.64,299.15,300.15,1011,44,3,80,0,3
19.00,0.00,7,298.64,298.15,299.15,1012,47,3,80,0,3
20.00,0.00,7,297.13,296.15,298.15,1011,50,3,80,0,3
21.00,0.00,7,296.13,295.15,297.15,1011,53,4,90,0,3
22.00,0.00,7,295.64,295.15,296.15,1011,56,4,90,0,3
23.00,0.00,7,294.64,294.15,295.15,1010,64,3,80,75,3
0.00,0.00,7,293.67,293.15,294.15,1013,82,1,0,75,3
1.00,0.00,7,292.15,292.15,292.15,1010,93,2,70,76,3
2.00,0.00,7,292.15,292.15,292.15,1010,93,3,130,100,3
3.00,0.00,7,292.15,292.15,292.15,1010,93,2,250,100,3
4.00,0.00,7,292.15,292.15,292.15,1010,93,1,250,0,3
5.00,0.00,7,292.15,292.15,292.15,1010,93,1,0,0,3
6.00,0.00,7,293.64,293.15,294.15,1009,83,2,80,0,4
7.00,0.00,7,294.66,294.15,295.15,1009,83,2,100,40,4
8.00,0.00,7,296.15,296.15,296.15,1009,73,3,150,40,4
9.00,0.00,7,297.15,297.15,297.15,1009,64,3,170,40,4
10.00,0.00,7,298.66,298.15,299.15,1009,61,3,160,40,3
11.00,0.00,7,299.66,299.15,300.15,1009,61,3,180,40,3
12.00,0.00,7,300.66,300.15,301.15,1008,54,4,200,40,3
13.00,0.00,7,301.15,301.15,301.15,1008,51,5,240,75,3
14.00,0.00,7,301.15,301.15,301.15,1008,51,4,220,40,3
15.00,0.00,7,300.66,300.15,301.15,1008,57,5,250,75,3
16.00,0.00,7,299.15,299.15,299.15,1008,54,5,240,75,3
17.00,0.00,7,297.66,297.15,298.15,1008,69,6,260,75,3
18.00,0.00,7,297.15,297.15,297.15,1009,69,2,290,75,3
19.00,0.00,7,296.64,296.15,297.15,1009,69,3,250,75,3
20.00,0.00,7,295.64,295.15,296.15,1010,69,3,220,75,3
21.00,0.00,7,295.15,295.15,295.15,1010,73,3,250,0,3
22.00,0.00,7,294.15,294.15,294.15,1010,83,2,240,0,3
23.00,0.00,7,294.15,294.15,294.15,1010,83,2,240,0,3
0.00,0.00,7,293.15,293.15,293.15,1010,88,2,210,0,3
1.00,0.00,7,292.15,292.15,292.15,1011,93,2,250,0,3
2.00,0.00,7,291.64,291.15,292.15,1011,93,2,250,0,3
3.00,0.00,7,291.15,291.15,291.15,1011,93,1,260,32,3
4.00,0.00,7,291.15,291.15,291.15,1012,93,1,230,32,3
5.00,0.00,7,291.15,291.15,291.15,1012,88,3,280,0,3
6.00,0.00,7,292.15,292.15,292.15,1013,82,4,280,0,3
7.00,0.00,7,293.66,293.15,294.15,1013,77,4,290,20,3
8.00,0.00,7,294.21,293.15,295.15,1014,77,4,290,75,3
9.00,0.00,7,294.2,292.15,296.15,1014,82,4,290,75,3
10.00,0.00,7,295.17,294.15,296.15,1015,73,4,270,75,3
11.00,0.00,7,295.17,294.15,296.15,1015,68,3,310,40,3
12.00,0.00,7,296.15,296.15,296.15,1015,60,4,280,40,3
13.00,0.00,7,297.15,297.15,297.15,1014,57,2,310,20,3
14.00,0.00,7,298.15,298.15,298.15,1014,53,2,270,40,2
15.00,0.00,7,298.66,298.15,299.15,1014,50,2,280,40,3
16.00,0.00,7,298.64,298.15,299.15,1013,44,2,0,0,3
17.00,0.00,7,298.64,298.15,299.15,1013,44,2,320,0,3
18.00,0.00,7,297.64,297.15,298.15,1013,44,2,350,0,3
19.00,0.00,7,297.64,297.15,298.15,1013,47,2,40,0,3
20.00,0.00,7,296.13,295.15,297.15,1013,53,1,40,0,3
21.00,0.00,7,294.64,294.15,295.15,1014,64,3,40,0,2
22.00,0.00,7,293.64,293.15,294.15,1014,77,3,70,0,2
23.00,0.00,7,293.15,293.15,293.15,1014,77,3,80,0,3
0.00,1.00,7,292.15,292.15,292.15,1014,82,3,80,0,3
1.00,1.00,7,291.62,291.15,292.15,1015,82,3,70,0,2
2.00,1.00,7,291.15,291.15,291.15,1014,82,3,70,0,2
3.00,1.00,7,290.15,290.15,290.15,1014,88,3,80,0,2
4.00,1.00,7,290.15,290.15,290.15,1014,88,2,100,0,2
5.00,1.00,7,290.64,290.15,291.15,1014,88,3,80,0,2
6.00,1.00,7,292.15,292.15,292.15,1014,82,4,100,0,2
7.00,1.00,7,294.15,294.15,294.15,1014,73,4,100,0,2
